label,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,word_length
Ham,"তুমি শক্তিশালী, তুমি পারবে।",0,0,0,0,0,0,0,0,0,1,0,0,5.5,24
Spam,"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! কল করুন: +8801714455667",1,1,0,0,0,1,1,0,1,0,0,0,5.6,60
Ham,"হাই, কি খবর?",0,0,0,0,0,0,0,0,0,0,0,0,2.67,10
Spam,নতুন গ্রাহকদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ৩০% ছাড়।,0,1,0,0,0,0,0,0,0,0,0,0,5.33,51
Spam,"শেখ হাসিনা সরকারের সাফল্য:
২০০৮ সালে এক এমবিপিএস ইন্টারনেট ব্যান্ডউদথের মূল্য ছিল ২৭ হাজার টাকা বর্তমানে একদেশ একরেটের আওতায় তা ৬০ টাকায় নির্ধারিত হয়েছে।",0,1,0,0,0,1,0,0,1,0,0,1,5.33,131
Spam,"১৩০টাকায় ১৫০মিনিট(৩০দিন) সাথে বোনাস,নিতে*১২১*৫২০৫#  https://mygp.li/a0",0,1,0,1,0,1,0,0,1,0,1,1,10.8,65
Ham,"হাই, কেমন আছো?",0,0,0,0,0,0,0,0,0,0,0,0,3.33,12
Spam,আপনার পরিচয় নিশ্চিত করতে হবে। এখানে ক্লিক করুন: [identityverify.com/VerifyBD],0,1,0,0,1,0,0,0,0,0,0,0,7.11,70
Spam,ফুটবলে বাজি ধরুন এবং একটি বিলাসবহুল গাড়ি জিতুন। ক্লিক করুন: phlebolog.com.ua/libraries/joomla/results.php,0,1,0,0,1,0,0,0,0,0,0,0,8.0,96
Spam,জনতা ব্যাংক অ্যাকাউন্টের তথ্য আপডেট করুন। বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataUpdateBot,0,1,0,1,0,0,0,0,0,1,1,0,7.17,93
Ham,শুভ ক্রিসমাস!,0,1,0,0,0,0,0,0,0,0,0,0,5.5,12
Spam,"হ্যাপি নিউ ইয়ার - ২০২৪
স্মার্ট ব্যাংকিং সেবায় সোনালী ব্যাংক
সর্বদাই আপনার পাশে
মোঃ আফজাল করিম
সিইও এন্ড এমডি",0,1,0,0,0,0,0,0,0,0,0,1,5.06,96
Spam,"ঈদ উপলয়ে ব্রাক ব্যাংক সবার বিকাশ একাউন্টে ১০০০ টাকা করে দিচ্ছে বোনাস হিসাবে। আমি এইমাত্র বিকাশের ওয়েবসাইটে আমার নাম্বার বসিয়ে টাকা নিলাম। আপনি যদি | এখনো না পেয়ে থাকেন তাহলে নিচের লিংকে ঢুকে আপনার বিকাশ নম্বর দিন আর সাথে সাথে পেয়ে যাবেন ১০০০ টাকা।
লিংকঃ https://bit.ly/bKash_1000",0,1,0,1,0,1,0,0,1,1,1,1,5.11,240
Ham,"তুমি পারবে, আমি জানি।",0,0,0,0,0,0,0,0,0,0,0,0,4.0,18
Spam,বোনাস সহ ২জিবি-৩৫টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo,0,1,0,0,1,1,0,0,1,0,0,1,6.29,52
Spam,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।,0,0,0,0,0,0,0,0,0,0,0,0,5.14,38
Spam,"শেখ হাসিনা সরকারের সাফল্য: 
২০০৬ সালে সামাজিক নিরাপত্তা খাতে বরাদ্দ ছিল মাত্র ২ হাজার ৫০৫ কোটি টাকা। ২০২৩ সালে বেড়ে দাঁড়িয়েছে ১ লক্ষ ২৬ হাজার ২৭২ কোটি টাকা।",0,1,0,0,0,1,0,0,1,1,0,1,4.46,129
Spam,"৮,০০০ টাকা বিনিয়োগে ২৪,০০০ টাকা পান! কল করুন: +8801919900112",1,1,0,0,0,1,1,0,1,1,0,0,5.33,53
Ham,আমি আমার বাড়িতে একটি বিশেষ স্থান রেখে আসতে পারি তা হল বোতামের জন্য।,0,0,0,0,0,0,0,0,0,0,0,0,4.31,57
Ham,আমি আমার জীবনের প্রধান আমাদের সঙ্গে সময় কাটাতে চাই।,0,0,0,0,0,0,0,0,0,0,0,0,4.78,44
Spam,"প্রো-লেভেল ইন্টারনেটিংয়ে পকেট সেভিং- ৩জিবি@৳৯৮,৭ দিন cutt.ly/9wEyjoLc",0,1,0,0,1,0,0,0,0,0,0,0,8.29,64
Spam,"দুঃখিত, আমি ভুল করে আপনাকে একটি ৬ সংখ্যার OTP পাঠিয়ে দিয়েছি। আপনি আমাকে OTP-টা ফরওয়ার্ড করতে পারবেন? এখনই দরকার",0,1,1,0,1,0,0,0,0,0,0,0,4.79,95
Spam,"“সর্বজনীন পেনশন স্কিমে নিবন্ধন করুন;
উন্নত ও কল্যাণ রাষ্ট্র গঠনে অবদান রাখুন”-জাতীয় পেনশন কর্তৃপক্ষ।",0,1,0,0,0,1,0,0,0,1,0,0,5.86,88
Spam,সিস্টেমের মান উন্নয়নের জন্য ১১মে রাত ১১:৫৯ থেকে ১২মে সকাল ৮টা পর্যন্ত ফ্লেক্সিলোডের মাধ্যমে মোবাইল রিচার্জ বন্ধ থাকবে। তবে এই সময় মাইজিপি অ্যাপ বা স্ক্রাচ কার্ড দিয়ে রিচার্জ করা যাবে।,0,1,0,0,0,0,0,0,1,1,0,0,5.03,154
Spam,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0",0,1,0,1,0,1,0,0,1,0,1,1,8.67,64
Ham,বিদ্যালয়ের বই পড়া খুব পছন্দ।,0,0,0,0,0,0,0,0,0,0,0,0,5.0,26
Ham,আমি কি তোমার কাছে কিছু বলতে পারি?,0,0,0,0,0,0,0,0,0,0,0,0,3.71,27
Ham,কি খবর তোমার?,0,0,0,0,0,0,0,0,0,0,0,0,3.33,11
Spam,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.,0,1,1,0,1,0,0,0,0,0,0,0,5.71,45
Ham,আপনি কি করছেন?,0,0,0,0,0,0,0,0,0,0,0,0,3.67,12
Ham,"আজ তোমার কাছে আসতে পারবো না? হ্যাঁ, আমি এখানে রয়েছি। আপনি কি চান?",0,0,0,0,0,0,0,0,0,0,0,0,3.85,54
Spam,"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩, ৩০দিন cutt.ly/HwOETkke",0,1,0,0,1,0,0,0,0,0,0,0,6.44,62
Spam,সোনালী ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। জরুরি ভিত্তিতে বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801819876543,1,1,0,1,0,0,1,0,0,0,1,0,7.36,110
Spam,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।,0,1,0,0,0,0,0,0,0,0,0,0,5.29,40
Spam,আপনার ফেসবুক প্রোফাইল আপডেট করুন। এখানে ক্লিক করুন: [facebookprofile.com/UpdateBD],0,1,0,0,1,0,0,0,0,1,0,0,7.56,74
Spam,একটি Samsung Galaxy ফোন জেতার সুযোগ! এই বার্তায় 'GALAXY' উত্তর দিন।,0,1,1,0,1,0,0,0,0,1,0,0,4.91,58
Spam,আপনার নম্বরটি পুরস্কার জিতেছে। বিস্তারিত জানতে কল করুন +8801718899001,1,1,0,0,0,0,1,0,0,0,0,0,6.56,61
Ham,"হ্যাঁ, বসে থাকলে সময় কাটানো কঠিন হয়। আমি ইউটিউবেও দেখেছি, আবার ডার্ক সিরিজেও ছিল।",0,0,0,0,0,0,0,0,0,0,0,0,4.57,68
Ham,"ধৈর্য ধরো, সব ঠিক হয়ে যাবে।",0,0,0,0,0,0,0,0,0,0,0,0,3.5,23
Spam,"প্রিয় শিক্ষার্থী! Coronavirus এর কারণে তোমাদের উপবৃত্তির ৪,২০০ টাকা দেওয়া হচ্ছে। টাকা গ্রহনের জন্য নিম্নোক্ত শিক্ষাবোর্ডের নম্বরে যোগাযোগ করুন।
মোবাঃ 01813849152,
যোগাযোগের সময় সকাল 10 টা রাত 7:30 টা পযন্ত বি:দ্র: একটা বিকাশ নাম্বার নিয়ে ফোন দিতে হবে",1,1,0,0,1,1,1,0,1,1,0,0,5.5,219
Ham,শুভ সকাল!,0,1,0,0,0,0,0,0,0,0,0,0,3.5,8
Spam,"পূর্বাচল ৩০নং সেক্টর সংলগ্ন ভরাট চলমান প্লট! কাঠা ১.৬ লক্ষ
01894841736",1,1,0,0,0,0,1,0,1,0,0,0,5.27,61
Spam,"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vhp",0,1,0,0,1,0,0,0,0,0,0,0,7.71,60
Spam,বিপিএল বাজি ধরুন এবং একটি ফ্রি ঘড়ি জিতুন। এখনই ক্লিক করুন: smilesvoegol.servebbs.org/voegol.php,0,1,0,0,1,0,0,0,0,0,0,0,6.58,85
Spam,আপনার নম্বরটি পুরস্কার জিতেছে। বিস্তারিত জানতে কল করুন +8801718899001,1,1,0,0,0,0,1,0,0,0,0,0,6.56,61
Spam,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।,0,1,0,0,0,0,0,0,0,0,0,0,5.29,40
Spam,"৳৩৯৯ তে ৳৪৯৯ এর অফার! নাও ৩১জিবি+৪৫০মি.,৩০দিন: cutt.ly/2wQlYv6U",0,1,0,0,1,0,0,0,0,0,0,0,6.12,56
Spam,"আয় করুন 
https://midgerelativelyhoax.com/wukj2e6w?key=c365cd811b55b1d2a541dfadf1d4f7de",0,1,0,1,0,0,0,0,0,0,1,0,25.33,84
Spam,"২০০ টাকা বিনামূল্যে বোনাস!
৫০০০টাকা জেতার সুযোগ।
https://cutt.ly/JiliG",0,1,0,1,0,1,0,0,1,0,1,0,7.0,65
Spam,"ক্যারিয়ার প্ল্যানিং এ সহায়তা নিন! আপনার জন্য আদর্শ কর্মস্থল নির্বাচন করুন এবং সঠিক কৌশল পরিকল্পনা করুন। প্রফেশনাল সহায়তা পান - ০১৭৪৬৬৩৫৭২৫""",1,1,0,0,0,0,1,0,0,1,0,0,5.9,122
Spam,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।,0,0,0,0,0,0,0,0,0,0,0,0,6.12,51
Spam,"শুধুমাত্র মাইজিপিতে নতুন সিমের অফার এখন ২জিবি ইন্টারনেট মাত্র ১৭ টাকায়,মেয়াদ ৭দিন(মাসে সর্বোচ্চ একবার)।ভিজিট করুন https://mygp.li/ga",0,1,0,1,0,1,0,0,1,0,1,0,6.75,117
Spam,মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। এখনই ক্লিক করুন: promusic.co/components/interbank.com/,0,1,0,0,1,0,0,0,0,0,0,0,7.38,103
Spam,"আসসালামুআলাইকুম!

আপনি কি বাড়িতে বসে কোন টাকা ইনভেস্টমেন্ট না করে টাকা ইনকাম করতে চান?
তাহলে আমাদের বট এ কাজ করুন। আমাদের বট এ আপনি কোন ইনভেস্টমেন্ট ছাড়া ইনকাম করতে পারবেন।

বট লিঙ্ক: https://t.me/free_online_income_24bot",0,1,0,1,0,1,0,0,0,1,1,0,5.42,194
Spam,46টি মাইনিং অ্যাপ থেকে ফ্রিতে ৪৬ লক্ষ টাকা ইনকাম করে নিন-মোবাইল দিয়ে ঘরে বসে,0,1,0,0,0,1,0,0,0,0,0,0,4.5,64
Spam,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: http://bit.ly/UpdateNotify,0,1,0,1,0,0,0,0,0,0,1,0,6.85,96
Ham,"হাই, কেমন কাটছে দিনটি?",0,0,0,0,0,0,0,0,0,0,0,0,4.25,19
Ham,আমার বাড়ির আশেপাশে ফুল ফোটে আছে।,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
Ham,"আপনার ছেলে বিপদে, জলদি ০১৬৭২৫৬৩৮৯১ টাকা পাঠান।",1,0,0,0,0,1,1,0,1,0,0,0,5.43,40
Spam,বোনাস সহ ২জিবি-৪৫টাকা-৩দিন। ডায়াল *১২১*৫৫৩৪# বা mygp.li/my,0,1,0,0,1,1,0,0,1,0,0,1,6.29,52
Spam,"নগদ অ্যাকাউন্ট থেকে ৫,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে কল করুন: +8801918899001",1,1,0,0,0,1,1,0,1,0,0,0,6.08,77
Spam,"[Pathao] ডেলিভার চার্জ এখন ৳৩০! 
পাঠাও ফুড-এর ডেলিভারি চার্জ এখন ৳৩০ ফিরে এসেছে।
এখনই অর্ডার করুন পাঠাও ফুড-এ: https://cutt.ly/QNMk4Eg",0,1,0,1,1,0,0,0,0,1,1,0,5.42,117
Spam,শাকিবের সাথে লাঞ্চ করার সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/,0,1,0,0,1,0,0,0,0,0,0,0,6.23,86
Spam,আপনার ব্যাংক অ্যাকাউন্টে ২ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: +8801917677789,1,1,0,0,0,1,1,0,0,0,0,0,5.38,73
Spam,বড় ডিসকাউন্ট! শীতের পোশাকে ৩০% ছাড়। আজই ভিজিট করুন আমাদের স্টোরে!,0,1,0,0,0,0,0,0,0,0,0,0,4.82,57
Spam,আপনার মোবাইল ব্যাংকিং অ্যাকাউন্ট আপডেট করতে কল করুন +8801916677889,1,1,0,0,0,0,1,0,0,0,0,0,6.33,58
Spam,ইংলিশ প্রিমিয়ার লিগে বাজি ধরুন এবং ১ কোটি টাকা জিতুন। শুরু করুন: smilesvoegol.servebbs.org/voegol.php,0,1,0,0,1,1,0,0,0,0,0,0,6.46,90
Spam,"আসসালামুআলাইকুম!

আপনি কি বাড়িতে বসে কোন টাকা ইনভেস্টমেন্ট না করে টাকা ইনকাম করতে চান?
তাহলে আমাদের বট এ কাজ করুন। আমাদের বট এ আপনি কোন ইনভেস্টমেন্ট ছাড়া ইনকাম করতে পারবেন।

বট লিঙ্ক: https://t.me/free_online_income_24bot",0,1,0,1,0,1,0,0,0,1,1,0,5.42,194
Spam,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯, ৩০দিন cutt.ly/FwQhpKHc",0,1,0,0,1,0,0,0,0,0,0,0,12.2,67
Ham,শুভ পয়লা বৈশাখের প্রীতি ও শুভেচ্ছা!,0,1,0,0,0,0,0,0,0,0,0,0,5.0,31
Ham,০১৯৭২৭৭১৭১৪ আমার এই নাম্বারে টাকা পাঠা,1,0,0,0,0,1,1,0,0,0,0,0,5.5,33
Spam,"১৭ই মে, ২০২৪ বিশ্ব টেলিযোগাযোগ ও তথ্য সংঘ দিবস (WTISD) উপলক্ষ্যে অনলাইন রচনা প্রতিযোগিতা আয়োজন করা হয়েছে। অংশ গ্রহণ করতে ক্লিক করুনঃ https://bit.ly/wtisd24",0,1,1,1,1,0,0,0,0,0,1,1,5.39,133
Ham,তোমার লক্ষ্যে পৌঁছাতে ধৈর্য ধরো।,0,0,0,0,0,0,0,0,0,0,0,0,5.4,28
Ham,আজকের ক্লাস কেমন হলো?,0,0,0,0,0,0,0,0,0,0,0,0,4.25,18
Spam,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0",0,1,0,1,0,1,0,0,1,0,1,1,8.67,64
Ham,আশা করি তোমার দিনটি ভালো কাটুক!,0,1,0,0,0,0,0,0,0,0,0,0,4.17,26
Ham,কেমন আছেন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9
Ham,"হ্যাঁ, বসে থাকলে সময় কাটানো কঠিন হয়। আমি ইউটিউবেও দেখেছি, আবার ডার্ক সিরিজেও ছিল।",0,0,0,0,0,0,0,0,0,0,0,0,4.57,68
Spam,"পূর্বাচল ৩০নং সেক্টর সংলগ্ন ভরাট চলমান প্লট! কাঠা ১.৬লক্ষ
01894841736",1,1,0,0,0,0,1,0,1,0,0,0,5.8,61
Spam,১০০৳ ক্যাশব্যাক শেষ দিন! ৩১জিবি+৪৫০মি.@ ৩৯৯৳ ৩০দিন: cutt.ly/2wQlYv6U,0,1,0,0,1,0,0,0,0,0,0,0,6.75,61
Spam,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.,0,1,1,0,1,0,0,0,0,0,0,0,5.71,45
Ham,"হাই, আমি এখানে।",0,0,0,0,0,0,0,0,0,0,0,0,3.67,13
Spam,"৫০,০০০ টাকা বিনিয়োগে ১,০০,০০০ টাকা পান! কল করুন: +8801918788890",1,1,0,0,0,1,1,0,1,1,0,0,5.56,56
Spam,"ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন cutt.ly/LwEXIUPL",0,1,0,0,1,0,0,0,0,0,0,0,12.0,66
Spam,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৪৬জিবি @ ৳৩৯৮,৩০দিন: cutt.ly/AwQzYxAf",0,1,0,0,1,0,0,0,0,0,0,0,8.67,58
Ham,শুভ ক্রিসমাস!,0,1,0,0,0,0,0,0,0,0,0,0,5.5,12
Spam,"পূর্বাচল ৩০নং সেক্টর সংলগ্ন ভরাট চলমান প্লট! কাঠা ১.৬লক্ষ
01894841736",1,1,0,0,0,0,1,0,1,0,0,0,5.8,61
Spam,আপনার ব্যাংক অ্যাকাউন্টের তথ্য যাচাই করতে হবে। অনুগ্রহ করে এখানে ক্লিক করুন: http://bit.ly/VerifyInfo,0,1,0,1,0,0,0,0,0,0,1,0,6.31,89
Spam,"❤️কেউ যদি অনলাইনে কাজ করতে চান এড ফি ছাড়া তাহলে ইনবক্স করুন যতটুকু পাড়ি সাহায্য করমু ইনশাআল্লাহ 🫶🫶🫶

📣💁‍♂️ দিন বদলাচ্ছে নেটওয়ার্ক মার্কেটারদের। 🧑‍💻

❤️‍🔥 এখন বিশ্বে প্রায় ৩২ লক্ষ তরুণ তরুণী   নেটওয়ার্ক মার্কেটিং নিয়ে কাজ করছেন। ঘরে বসেই আয় করেন ডলার। অন্যদেরও সুযোগ করে দিচ্ছেন। 🥀  ইনশাল্লাহ আপনারাও ইনকাম পাবেন  🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8",1,1,0,1,1,0,0,1,0,1,1,0,6.25,358
Ham,তুমি কি পার্কে যাচ্ছো?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
Spam,৭৯পয়সা প্রতি মিনিট ১৫দিন মেয়াদের কল রেট অফারটি নিতে ১১৯ টাকা রিচার্জ  করুন।,0,0,0,0,0,1,0,0,1,0,0,0,4.69,62
Spam,আপনার ব্যাংক অ্যাকাউন্টের বিবরণ আপডেট করুন। দয়া করে এখানে লগইন করুন: http://bit.ly/AccountUpdate,0,1,0,1,0,0,0,0,0,1,1,0,6.58,86
Ham,"সাফল্য তোমার দিকে আসবে, ধৈর্য ধরো।",0,0,0,0,0,0,0,0,0,0,0,0,4.5,29
Spam,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন cutt.ly/FwQhpKHc",0,1,0,0,1,0,0,0,0,0,0,0,15.25,67
Spam,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন cutt.ly/FwQhpKHc",0,1,0,0,1,0,0,0,0,0,0,0,15.25,67
Spam,"২০০৳ ক্যাশব্যাক শেষ দিন,নাও ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/FwQhpKHc",0,1,0,0,1,0,0,0,0,0,0,0,9.67,65
Spam,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. নাম্বারের ভিত্তিতে নির্বাচন করা হবে. B.SC pass Marksheet and certificate send WhatsApp 7602236317,1,0,1,0,1,0,1,0,0,0,0,1,6.0,142
Spam,"১,০০,০০০ টাকা বিনিয়োগে ৩,০০,০০০ টাকা পান! কল করুন: +8801911011023",1,1,0,0,0,1,1,0,1,1,0,0,5.67,58
Spam,আপনাকে চাকরির জন্য নির্বাচন করা হয়েছে। প্রতিদিন ৩৫০০ টাকা করে বেতন পাবেন। আরও জানতে ক্লিক করুন https://api.whatsapp.com/send/?phone=8801328101352,1,1,0,1,0,1,1,0,1,0,1,1,7.0,130
Spam,"৫ জুন বিশ্ব পরিবেশ দিবস ২০২৩
এ বছরের প্রতিপাদ্য: প্লাস্টিক দূষণ সমাধানে সামিল হই সকলে
এ বছরের স্লোগান: সবাই মিলে করি পণ, বন্ধ হবে প্লাস্টিক দূষণ
-পরিবেশ, বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়।",0,1,0,0,0,0,0,0,1,1,0,1,4.66,158
Spam,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।,0,0,0,0,0,0,0,0,0,0,0,0,6.12,51
Ham,আমার কাছে কোনো নতুন খবর আছে?,0,0,0,0,0,0,0,0,0,0,0,0,3.67,23
Ham,শুভ রাত্রি!,0,1,0,0,0,0,0,0,0,0,0,0,4.5,10
Ham,শুভ লক্ষ্মী পূজা!,0,1,0,0,0,0,0,0,0,0,0,0,4.67,15
Spam,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801917788990,1,1,0,1,0,0,1,0,0,0,1,0,7.82,93
Spam,"গভঃ রেজিঃ  - ১৮০৭২৭/২০২২ National agancy company পার্ট-টাইম চাকরি
পড়াশোনার পাশাপাশি অনলাইন প্লাটফর্মে বিজ্ঞাপন প্রচার করার জন্য ছেলে মেয়ে কর্মী নিয়োগ চলছে।
পদের_নামঃ কল সেন্টার
মাসিক বেতনঃ 10/12 হাজার 
দৈনিক কাজের সময়ঃ ৪/৫ঘন্টা
আগ্রহী আপুরা ও ভাইয়েরা সরাসরি ইনবক্স_এ যোগাযোগ করুন।বা ফোন . 01984766558",1,1,0,0,1,0,1,0,0,0,0,1,5.88,260
Ham," আসক্তের মতো ভালবাসবেন না, ধ্বংসাত্মকভাবে কাউকে ঘৃণা করবেন না। - [উমার ইবনুল খাত্তাব ( রাঃ)]",0,1,0,0,0,0,0,0,0,1,0,0,5.38,77
Ham,"বেশি চিন্তা করব না, সব ঠিক হবে।",0,0,0,0,0,0,0,0,0,0,0,0,3.29,25
Ham,"আপনার বিদ্যুৎ বিল বাকি আছে ৭২০০/- টাকা, জরুরি।",0,1,0,0,0,1,0,0,0,0,0,1,4.38,39
Ham,তুমি কি থিয়েটারে যাচ্ছো?,0,0,0,0,0,0,0,0,0,0,0,0,5.25,22
Spam,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: +8801711011023,1,1,0,0,0,0,1,0,0,0,0,0,5.75,49
Spam,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,0,1,0,0,0,0,0,0,0,0,0,0,4.88,42
Ham,তুমি কি জিমে যাচ্ছো?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
Spam,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা https://mygp.li/mo,0,1,0,1,0,1,0,0,1,0,1,1,7.0,60
Ham,শুভ নববর্ষ!,0,1,0,0,0,0,0,0,0,0,0,0,4.5,10
Spam,মাশরাফির সাথে ফ্রি হোটেল বুকিং জিততে ক্যাসিনোতে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/,0,1,0,0,1,0,0,0,0,0,0,0,6.92,88
Ham,"০১৮২৭২৮৩৮৭৩ এই নাম্বারে কল করুন, জরুরি।",1,0,0,0,0,0,1,0,0,0,0,0,5.33,34
Ham,"জরুরি, ০১৯৩৭২৮৩৮৯৪ এই নাম্বারে রকেটে টাকা পাঠান।",1,0,0,0,0,1,1,0,0,0,0,0,5.71,42
Spam,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801913233245,1,1,0,1,0,0,1,0,0,0,1,0,7.18,86
Spam,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""",1,1,1,0,1,1,1,0,1,1,0,1,5.32,232
Spam,আপনার ক্রেডিট স্কোর আপডেট করতে কল করুন +8801715566778,1,1,0,0,0,0,1,0,0,0,0,0,5.62,46
Spam,নতুন ফ্যাশন কালেকশনে ২০% ডিসকাউন্ট। আজই আসুন!,0,1,0,0,0,0,0,0,0,0,0,0,5.14,39
Spam,বাংলাদেশ নৌবাহিনীতে অফিসার ক্যাডেট পদে নিয়োগ চলছে । ভিজিট করুন: www.joinnavy.navy.mil.bd,0,1,0,1,0,0,0,0,0,0,0,0,7.3,79
Spam,"পূর্বাচল সংলগ্ন নাভানা'র ৩,৫ ও ১০ কাঠার প্লট কিনুন – ০১৮৪৭-২১৪০১৮",1,1,0,0,0,0,0,0,0,0,0,1,5.1,55
Spam,স্থিতিশীল কাজ। বেতন 1500 BDT/দিন। ঘরে বসে কাজ: cutt.ly/U6zMFGQ,0,1,1,0,1,0,0,0,0,1,0,1,5.33,54
Spam,"হটশট ক্যাশব্যাক ৳১৮! হটস্পট ডিলে ২২জিবি@৳১৭৯, ৭দিন: cutt.ly/fwLo4TBP",0,1,1,0,1,0,0,0,0,0,0,0,6.88,61
Spam,আপনার মোবাইল রিচার্জ করতে কল করুন: +8801811011023,1,1,0,0,0,0,1,0,0,0,0,0,5.86,43
Ham,বাড়িতে একটি নতুন গাড়ি আসছে।,0,0,0,0,0,0,0,0,0,0,0,0,4.8,25
Spam,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0",0,1,0,1,0,1,0,0,1,0,1,1,8.67,64
Ham,০১৬৭২৫৭৩৮৫১ নাম্বারে বিকাশ করুন।,1,0,0,0,0,0,1,0,0,0,0,0,7.0,29
Ham,আল্লাহর কাছে আপনি প্রার্থনা করা বন্ধ করে দিলে তিনি রাগান্বিত হন। অথচ আদম সন্তানের কাছে কিছু প্রার্থনা করলে সে রেগে যায়। – [ইমাম ইবনুল কাইয়্যিম (রাহিমাহুল্লাহ)],0,1,0,0,0,0,0,0,0,1,0,0,5.16,136
Spam,‘শেখ হাসিনা ইয়ুথ ভলান্টিয়ার অ্যাওয়ার্ড-২০২৪’ প্রদানের লক্ষ্যে ১৮-৪৫ বছরের যুবদের নিকট হতে দরখাস্ত আহবান করা হয়েছে। এ বিষয়ে সকল তথ্য যুব ও ক্রীড়া মন্ত্রণালয়ের ওয়েবসাইটে www.moysports.gov.bd পাওয়া যাবে।,0,1,0,1,0,0,0,0,0,0,0,1,5.86,173
Spam,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।",0,1,0,0,1,1,0,1,0,1,1,0,4.38,137
