label,message,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,word_length
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://richardson-thomas.info/",0,1,0,1,0,1,0,0,1,0,1,0,6.08,82
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.lamb.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.0,56
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://www.walsh.net/",0,1,0,1,0,1,0,0,1,0,1,0,5.42,74
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.parker.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.29,58
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://curry.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.86,54
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 837.448.3278x35866 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,0,4.82,57
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 125.872.6391x1542 এ কল করুন পুরস্কার নিতে।,0,1,0,0,1,0,0,0,0,0,0,0,5.08,66
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই (699)626-1333 এ কল করুন পুরস্কার নিতে।,1,1,0,0,0,0,0,0,0,0,0,1,4.67,62
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://curtis.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.17,70
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই (591)962-9881 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,1,4.27,52
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 001-803-910-2064x64458 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.31,87
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই (537)794-1663 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,1,4.27,52
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। (494)375-5806x359 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,5.92,82
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই +1-997-436-9830 এ কল করুন পুরস্কার নিতে।,1,1,0,0,0,0,0,0,0,0,0,1,4.75,64
spam,এই লিঙ্কে ক্লিক করুন https://www.duran.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.12,56
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.coffey.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.73,82
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 103-971-5478x0696 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.08,66
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 392-793-1754x40890 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.82,57
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://fitzpatrick-brown.com/",0,1,0,1,0,1,0,0,1,0,1,0,6.0,81
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই +1-823-161-0372x8600 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.82,59
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://bradley.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.55,79
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://buchanan.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.64,80
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://www.klein.info/",0,1,0,1,0,1,0,0,1,0,1,0,5.42,74
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। +1-460-648-4249x28993 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.15,86
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,এই লিঙ্কে ক্লিক করুন https://www.stone-perkins.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.0,64
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই +1-551-754-2901x892 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.08,68
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
spam,এই লিঙ্কে ক্লিক করুন https://meadows.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.0,54
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 5932244256 এ ফোন করুন।,1,0,1,0,1,0,1,0,0,0,0,0,4.27,49
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। (457)189-5953 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.62,78
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://www.davis-cooley.org/,0,1,0,1,0,0,0,0,0,0,1,0,7.44,77
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 001-934-357-1872x192 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.91,59
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://jackson.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.45,78
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 196-323-1093x08050 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.82,57
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://patterson.com/ যাচাই করতে।,0,1,0,1,0,1,0,0,0,0,1,0,6.73,81
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 115.250.7839x4880 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,0,4.73,56
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,এই লিঙ্কে ক্লিক করুন http://swanson.net/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.88,53
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 3470109601 এ ফোন করুন।,1,0,1,0,1,0,1,0,0,0,0,0,4.27,49
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://www.thompson.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.82,83
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://forbes-jensen.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.67,77
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.daniels.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.82,83
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 280-235-6904 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.62,77
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,এই লিঙ্কে ক্লিক করুন http://www.smith-perry.info/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.75,62
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। +1-291-673-3901x715 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.0,84
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://hubbard-barker.net/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,8.0,63
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 294.148.2484x9428 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,0,4.73,56
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 747.918.6899 এ যোগাযোগ করুন।,0,0,0,0,0,1,0,0,0,0,0,1,5.62,77
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 274-090-1993x3487 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.08,66
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 128.165.6423x98823 এ যোগাযোগ করুন।,0,0,0,0,1,1,0,0,0,0,0,0,6.08,83
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://norton.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.25,71
spam,এই লিঙ্কে ক্লিক করুন http://www.knight-martin.net/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.88,63
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://parker.biz/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.86,54
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই (228)665-9971x72106 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.82,58
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 8945652668 এ কল করুন পুরস্কার নিতে।,1,1,0,0,0,0,1,0,0,0,0,0,4.67,59
spam,এই লিঙ্কে ক্লিক করুন https://www.richardson.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.75,61
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 001-029-060-6131x1730 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.33,70
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://www.rojas.net/",0,1,0,1,0,1,0,0,1,0,1,0,5.33,73
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://henderson.com/,0,1,0,1,0,1,0,0,0,0,1,0,6.89,70
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://hernandez.biz/",0,1,0,1,0,1,0,0,1,0,1,0,5.5,74
spam,এই লিঙ্কে ক্লিক করুন https://olsen-guerrero.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.75,61
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.watts-brooks.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,7.18,88
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://williams.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.64,80
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://carlson.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.55,79
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://www.robinson.com/,0,1,0,1,0,0,0,0,0,0,1,0,7.11,73
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://www.fry-martin.info/",0,1,0,1,0,1,0,0,1,0,1,0,5.83,80
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,এই লিঙ্কে ক্লিক করুন https://brooks.net/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.88,53
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://contreras.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.64,80
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://www.hernandez.net/",0,1,0,1,0,1,0,0,1,0,1,0,5.67,77
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। +1-550-649-6430x40453 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.15,86
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,এই লিঙ্কে ক্লিক করুন http://gutierrez.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.12,55
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 6534402800 এ যোগাযোগ করুন।,1,0,0,0,0,1,1,0,0,0,0,0,5.62,75
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://mills.info/",0,1,0,1,0,1,0,0,1,0,1,0,5.25,71
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.fields-ferguson.org/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,7.45,91
spam,এই লিঙ্কে ক্লিক করুন http://www.mcintosh-smith.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.0,64
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 601-081-7747 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,1,4.27,51
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 001-870-865-1617 এ কল করুন পুরস্কার নিতে।,1,1,0,0,0,0,0,0,0,0,0,1,4.92,65
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://www.frederick.org/,0,1,0,1,0,0,0,0,0,0,1,0,7.11,73
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 001-851-414-9552x20429 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.31,87
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://holloway.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.64,80
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,এই লিঙ্কে ক্লিক করুন http://williams-miller.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.75,61
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 7551730373 এ ফোন করুন।,1,0,1,0,1,0,1,0,0,0,0,0,4.27,49
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://potts-berry.com/,0,1,0,1,0,0,0,0,0,0,1,0,7.0,72
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। +1-658-684-0098 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.69,80
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই (673)496-6925x969 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.0,66
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://hammond.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.45,78
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.abbott.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.29,58
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 001-055-662-8271x492 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.91,59
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.garrett-clark.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,8.14,65
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
