type,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,has_landline_number,word_length
ham,"ট্যুর, কম্পিউটার ক্লাব সব ঝামেলায় পড়া হয় নি।আমাদের পরীক্ষাটা কাল না দিয়ে পরশু দিতে চাচ্ছি। আগামীকাল group স্টাডি করে এবং আপনার কাছ থেকে বিষয়টা ক্লিয়ার করে নিবো। আশাকরি,বিষয়টা দেখবেন।বিষয়গুলো ক্লািয়ার না করলে,পরীক্ষায় তেমন কিছু পারবো না।পরশু নিয়েন মেম, প্লিজ।|",0,1,0,0,1,0,0,0,0,1,0,0,5.38,0,221
ham,ম্যাম পরিক্ষা না নিতে বলসে রাহাতে সেটার উত্তর বলসে। কালকে পরিক্ষা নিবে না এটা বলে দিসে অলরেডি|,0,1,0,0,0,0,0,0,0,1,0,0,4.47,0,78
ham,তুই কী সিওর আগামীকাল এক্সাম না?|,0,1,0,0,0,0,0,0,0,0,0,0,4.17,0,27
ham,ডিপার্টমেন্ট থেকে কোনো ফিক্সড করা এসাইনমেন্টের জন্য কভার পেইজ আছে?নাকি নিজ থেকে বানাতে হবে?|,0,1,0,0,0,0,0,0,0,1,0,0,5.43,0,79
ham,কেউ একটু বলো এখানে ৫ নাম্বারে ১ এর পরিপূরক কোনটারে করতাম?|,0,1,0,0,0,0,0,0,0,0,0,0,4.18,0,48
ham,Lecture 1 এবং Lecture 2 তে আমার কিছু বিষয় এখনো ক্লিয়ার নাই।|,0,1,0,0,1,0,0,0,0,1,0,1,3.92,0,49
ham,55 ব্যাচ এর সবাই 55 লিখা পিডিএফ টা ডাউনলোড করে ওইখানে ডান পাশে লিংকে যাবা.. প্রত্যেক টা কোর্সের জন্য আলাদা আলাদা ফরম আছে.. সবগুলো পুরণ করতে হবে...আর 44 ব্যাচের যারা আপনারা 44 লিখা পিডিএফ এ যাবেন আর সবগুলো লিংকে ঢুকে ফরমগুলো ফিল করবেন|,0,1,0,0,0,0,0,0,0,1,1,0,4.28,0,192
ham,"হ্যালু,ম্যাম আসসালামুয়ালাইকুম।|",0,1,0,0,0,0,0,0,0,0,0,0,13.5,0,30
ham,তোমাদের কম্পিউটার ফান্ডামেন্টাল এক্সাম কখন হবে?|,0,1,0,0,0,0,0,0,0,0,0,0,6.83,0,43
ham,"আসসালামুয়ালাইকুম ম্যাম, ম্যাথ গুলো এখন ও ভালো করে প্রিপারেশন নিতে পারি নাই ।|",0,1,0,0,0,0,0,0,0,0,0,0,5.25,0,66
spam,আসসালামু আলাইকুম আমার ছেলেটা খুবই অসুস্থ ওর চিকিৎসার জন্য সবাই সহায়তা করুন প্লিজ 🙏|,0,1,0,0,0,0,0,1,0,0,0,0,5.23,0,70
spam,ক্লিক করুনঃ onelink.to/j7rwyf বিস্তারিত জানতে কল করুনঃ ১৬৪৬০ *শর্ত প্রযোজ্য|,1,1,0,0,1,0,0,0,0,1,0,1,6.3,1,67
ham,আফমির দোকানদারেরা অনেক ভালো|,0,1,0,0,0,0,0,0,0,0,0,0,6.0,0,25
ham,"প্রিয় গ্রাহক, NPSB সিস্টেমে জরুরি কার্যক্রম পরিচালনার জন্য ইবিএলের সকল কার্ড সম্পর্কিত সেবা ০৬ জুলাই ২০২৩, রাত ১১:৫৯ টা থেকে ০৭ জুলাই ২০২৩, সকাল ৬:০০ টা পর্যন্ত বন্ধ থাকবে। সাময়িক এই অসুবিধার জন্য আমরা আন্তরিকভাবে দুঃখিত।|",0,1,1,0,1,0,0,0,1,1,0,1,4.97,0,187
ham,"সেহরি ও ইফতারে নিরাপদ ও সুষম খাবার গ্রহণ করুন। অস্বাস্থ্যকর ও অতিরিক্ত ভাজা-পোড়া খাবার পরিহার করুন। বাংলাদেশ নিরাপদ খাদ্য কর্তৃপক্ষ, খাদ্য মন্ত্রণালয়।|",0,1,0,0,0,0,0,0,0,1,0,0,5.64,0,130
ham,এভাবে মোবাইল পাব জীবনেও ভাবি নাই। এক মাস আগেও দুইটা মোবাইল হারাইছি|,0,1,0,0,0,0,0,0,0,1,0,0,4.5,0,56
ham,প্রয়োজনীয় মনে হয়নি|,0,1,0,0,0,0,0,0,0,0,0,0,5.33,0,17
ham,"আজকে আমি ভাই যে কাহিনী করছি। আজকে আমি আফমি প্লাজায় গেছি, সাথে ছেলেকেও নিয়ে গেছি। অনেক দোকান ঘুতে টুরে চলে যাব বাসায় তখন দেখি মোবাইল নাই। এবার সব দোকান চেক করে দেখি কোথাও মোবাইল নাই। দেন এক দোকানদার আমাকে আফমি প্লাজার টপ রুফে সেন্ট্রাল সিসি ক্যামেরা কন্ট্রোল রুমে গেছি, সব দোকান চেক করতে। তখন ক্যামেরায় দোকানে দেখা গেছে আমি মোবাইল নিয়ে Savee's by Tony দোকানে গেছি, বাট খালি হাতে আসছি। এরপর ওই দোকানে গেলাম ওরা সিসি ক্যামেরা দেখার জন্য রেডি, তখন আমি ওদের বললাম যে আমি যেখানে মিরর এর সামনে ড্রেস দেখতে ছিলাম সেখানে দেখতে চাইলাম, ওরা দেখতে দিলো। এরপর মোবাইল টা ভাই কাপড়ের সেল্ফ এর কয়েকটা কাপড়ের নিচে থেকে বের হইছে। মোবাইল টাও বন্ধ হয়ে গেছিলো।|",0,1,0,0,1,0,0,0,0,1,0,0,4.33,0,523
ham,নামাজ বেহেশতের চাবিকাঠি। |,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0,23
ham,"কোভিড-১৯ ভ্যাকসিন নিবন্ধনঃ আপনার OTP কোড-651947 , ধন্যবাদ।|",1,1,1,0,1,1,0,0,0,0,0,0,6.71,1,52
ham,আলহামদুলিল্লাহ সব একই আছে।|,0,1,0,0,0,0,0,0,0,0,0,0,5.5,0,24
ham,"কোভিড-১৯ ভ্যাকসিন নিবন্ধনঃ আপনার OTP কোড-004653 , ধন্যবাদ।|",1,1,1,0,1,1,0,0,0,0,0,0,6.71,1,52
ham,তোদের সাথে গত ফ্রাইডে মিট করার পর আমার ফার্স্ট রিয়েলাইজেশন|,0,1,0,0,0,0,0,0,0,0,0,0,4.9,0,50
ham,সবার তো নরমাল ডেলিভারি হয় নাই।সবাইকে কষ্টটা কেমন সেটার এক্সপেরিয়ান্স জানাইলাম আরকি।ইন ফিউচার কাজে দিবে সবার।তুই সওয়াব পাবি।|,0,1,0,0,0,0,0,0,0,0,0,0,5.67,0,107
ham,"প্রমোশনাল এসমএস না চাইলে *৭# ডায়াল করে চালু করুন ডু নট ডিসটার্ব সেবা, অন্যথায় চালু না করার অনুরোধ করা হলো : বিটিআরসি
|",0,1,0,0,0,0,0,0,0,1,0,1,4.33,0,97
ham,আমি এটাও ভুলে যাই|,0,1,0,0,0,0,0,0,0,0,0,0,3.5,0,15
ham,এখন নাহিদা ডাকিস|,0,1,0,0,0,0,0,0,0,0,0,0,4.67,0,15
ham,খেলাধুলার সর্বশেষ খবর পেতে ভিজিট করুন http://mysports.com.bd । ট্যাক্সসহ চার্জ ৩.৩৩ টাকা প্রতিদিন।|,0,1,0,1,1,1,0,0,1,0,1,0,6.5,0,87
ham,আপনার প্রেমিকাকে পটানোর টিপস আমরা প্রোভাইড করবো|,0,1,0,0,0,0,0,0,0,0,0,0,5.86,0,42
ham,সেরকম পাইনি এখন অব্দি|,0,1,0,0,0,1,0,0,0,0,0,0,4.5,0,19
ham,ইবিএল থেকে কার্ডের PIN নম্বর ৪ থেকে ৬ সংখ্যায় উন্নীত/পরিবর্তন সংক্রান্ত ফোন কল করা হয় না। এ ধরনের প্রতারণামূলক ফোন কল থেকে সতর্ক থাকুন।|,0,1,1,0,1,0,0,0,0,1,0,0,4.62,0,115
ham,"আপনার ইবিএল ক্রেডিট এবং ডেবিট কার্ডে সর্বনিম্ন ১০০০ টাকা QR ট্রান্সাকশনে উপভোগ করুন ১৫% ক্যাশব্যাক, সর্বোচ্চ ৫০০ টাকা, ৩০ জুন ২০২৩ পর্যন্ত।|",0,1,1,0,1,1,0,0,1,1,0,1,5.18,0,119
ham,এমন ম্যাসেজ কেউ দেয় না💔|,0,1,0,0,0,0,0,1,0,0,0,0,3.6,0,20
ham,ভাই আমি সিউর ভবিষ্যতে আল্লাহ বাচ্চাকাচ্চা দিলে ডেলিভারির সময় কষ্টে কান্দার জায়গায় কথা মনে করে চিল্লাই উলটা হাসবো মনে হচ্ছে|,0,1,0,0,0,0,0,0,0,1,0,0,5.15,0,104
ham,আমিও হাসতেই আছি|,0,1,0,0,0,0,0,0,0,0,0,0,4.33,0,14
ham,এখন থেকে রবিতে আপনার বিশেষ অফারগুলো জানতে ডায়াল করুন *৮৮৮#|,0,1,0,0,0,0,0,0,0,0,0,1,4.7,0,50
ham,বোনাস সহ ২৫জিবি-২০০টাকা-৭দিন। নিতে ডায়াল *১২১*৫৪৫৩# বা mygp.li/mo|,0,1,0,0,1,1,0,0,1,0,0,1,6.25,0,59
ham,আমার গাল ব্যথা হয়ে গেছে অলরেডি|,0,1,0,0,0,0,0,0,0,0,0,0,4.17,0,26
ham,ইতির এক্সাম্পল শুনে আমি হাসতেই আছি|,0,1,0,0,0,0,0,0,0,0,0,0,4.83,0,30
spam,কুরবানি মজাদার রেসিপি SMS পেতে ডায়াল করুন *26397*94# চার্জ ৳২.৬৭দৈনিক|,1,1,1,0,1,0,0,0,1,0,0,1,5.6,1,61
spam,এই দায়ভার তোদের।|,0,1,0,0,0,0,0,0,0,0,0,0,4.33,0,15
spam,এন্ড্রয়েড ফোন পেতে এই লিংকে ক্লিক করুন!!|,0,1,0,0,0,0,0,0,0,0,1,0,4.71,0,36
ham,ভাই তোরা বাচ্চাকাচ্চার মা হইছস কেম্নে! ঝাউরা গুলা|,0,1,0,0,0,0,0,0,0,0,0,0,5.12,0,43
ham,আরেকটা বিষয় অনেক ভয়ানক লাগে।সেটা হইল বাচ্চা ডেলিভারির বিষয়টা।আমি শুনসি অনেক কষ্টের।|,0,1,0,0,0,0,0,0,0,1,0,0,5.75,0,73
spam,"আপনার জন্য সুবর্ণ সুযোগ স্মার্টফোন জিতার!! সহজ প্রশ্নের উত্তর দিয়ে জিতে নিন ৩৩,৬০০ টাকার আকর্ষণীয় স্মার্টফোন Oppo F21s Pro 5G মাত্র ৳২.৬৭/দিন/প্রশ্ন, ডায়াল *213*56565#|",1,1,0,0,1,1,0,0,1,1,1,1,5.58,1,145
spam,চিরসবুজ বাংলা গান শুনুন এখনই StarMaker- রে আর কয়েন রিচার্জ করতে https://bit.ly/3XULpXy|,0,1,0,1,1,0,0,0,0,0,1,0,5.75,0,76
spam,ভালোবাসার টিপস ও রিংটোন সেট|,0,1,0,0,0,0,0,0,0,0,0,0,4.6,0,24
spam,Pureit|,0,1,0,0,0,0,0,0,0,0,0,0,6.0,0,7
spam,"সুবর্ণ সুযোগ স্মার্টফোন জিতার!! সহজ কিছু প্রশ্নের উত্তর দিয়ে জিতে নিন ৩১,৯৯০ টাকার আকর্ষণীয় স্মার্টফোন Realme 9 Pro, ডায়াল *213*40404#|",1,1,0,0,1,1,0,0,1,1,1,1,5.4,1,116
spam,ঘরের সকল কাজ করে দিবে একদম নিশ্চিন্তে!! সেবা পেতে আজই যোগাযোগ করুন আমাদের সাথে|,0,1,0,0,0,0,0,0,0,0,1,0,4.5,0,66
spam,ওপেলিয়ার সকল আউটলেটে চলছে ২০% ছাড়!!|,0,1,0,0,0,0,0,0,0,0,1,0,4.5,0,31
spam,প্রেমের টিপস পেতে চাইলে এইসব ভুংচুং চাপুন|,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0,36
spam,আপনার ভালবাসার মানুষ্কে খুজে পেতে ডায়াল করুন |,0,1,0,0,0,0,0,0,0,0,0,0,5.43,0,39
ham,"ম্যাম, আমি এক্সাম দিয়েছি। অফিসের শিডিউলটা কমপ্লিট করতে পেরেছিলাম।|",0,1,0,0,0,0,0,0,0,0,0,0,6.0,0,58
spam,আপনি কী দক্ষ গৃ্হশিক্ষক খুজছেন???|,0,1,0,0,0,0,0,0,0,0,1,0,5.2,0,30
ham,লাস্ট মোমেন্ট এ এক্সাম দিয়ে দিয়েছি।|,0,1,0,0,0,0,0,0,0,0,0,0,4.83,0,31
ham,খে জমা দাও... ওরা সবাই ক্লাস টেস্ট দিয়েছে... লিখেও জমা দিয়েছে...|,0,1,0,0,0,0,0,0,0,1,1,0,4.09,0,55
ham,তোমরা আমাকে গত কালকে সকালে বললেও হত|,0,1,0,0,0,0,0,0,0,0,0,0,4.14,0,30
ham,এখন তো আর পসিবল না|,0,1,0,0,0,0,0,0,0,0,0,0,2.8,0,15
ham,"আসসালামুয়ালাইকুম, ম্যাম 
parallel exam টা একটু সময় নিয়ে দিতে পারলে আমরা ভালো রেজাল্ট করতে পরব।|",0,1,0,0,1,0,0,0,0,0,0,0,5.33,0,84
spam,বাংলাদেশ সেনাবাহিনীতে কমিশন অফিসার হিসাবে ৯১তম বিএমএ দীর্ঘমেয়াদী কোর্সে যোগ দিন। ২৪ এপ্রিল ২০২৩ তারিখের মধ্যে অনলাইনে আবেদন করুন বিস্তারিতঃ https://joinbangladesharmy.army.mil.bd|,0,1,0,1,1,0,0,0,1,0,1,1,7.19,0,159
spam,“ডায়াবেটিস রোগীগণ ডাক্তারের সাথে পরামর্শ করে রমজানের রোজা রাখুন”।-এনসিডিসি এবং|,0,1,0,0,0,0,0,0,0,0,0,0,6.6,0,71
spam,"৮ এপ্রিল ‘বাংলাদেশ স্কাউটস দিবস’। ‘স্কাউটিং করবো, স্মার্ট বাংলাদেশ গড়বো’ থিমে দ্বিতীয়বারের মতো দেশব্যাপী উদযাপিত হচ্ছে এ দিবস।। সকলকে বাংলাদেশ স্কাউটস দিবসের শুভেচ্ছা|",0,1,0,0,0,0,0,0,1,1,0,0,5.96,0,146
spam,"“আজ ৭ এপ্রিল বিশ্ব স্বাস্থ্য দিবস। এবারের প্রতিপাদ্য “Health for All” যার বাংলা ভাবানুবাদ করা হয়েছে “সবার জন্য স্বাস্থ্য”।-স্বাস্থ্য সেবা বিভাগ, স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়”।|",0,1,0,0,1,0,0,0,1,1,0,0,5.65,0,159
spam,০২ এপ্রিল ২০২৩ তারিখ ১৬তম বিশ্ব অটিজম সচেতনতা দিবস। এবারের প্রতিপাদ্য “রূপান্তরের অভিযাত্রায় সবার জন্য নিউরোবান্ধব অন্তর্ভুক্তিমূলক বিশ্বগঠন”- সমাজ কল্যান মন্ত্রণালয়।|,0,1,0,0,0,0,0,0,1,0,0,1,6.71,0,147
spam,"‘‘০৬ এপ্রিল জাতীয় ও আন্তর্জাতিক ক্রীড়া দিবস। এ বছরের প্রতিপাদ্য হলো স্মার্ট বাংলাদেশ, স্মার্ট ক্রীড়াঙ্গন, শেখ হাসিনার দর্শন। যুব ও ক্রীড়া মন্ত্রণালয়।|",0,1,0,0,0,0,0,0,1,1,0,0,5.5,0,129
spam,"“করলে জাটকা সংরক্ষণ-বাড়বে ইলিশের উৎপাদন“ ০১-০৭ এপ্রিল “জাটকা সংরক্ষণ সপ্তাহ-২০২৩’’ উদ্‌যাপিত হচ্ছে। আসুন, আমরা জাটকা রক্ষা করে ইলিশ উৎপাদন বৃদ্ধি করি-মৎস্য অধিদপ্তর/মপ্রাম’’।|",0,1,0,0,0,1,0,0,1,1,0,1,6.23,0,154
spam,মাননীয় প্রধানমন্ত্রী শেখ হাসিনা ২৯ মার্চ ২০২৩ তারিখ সকাল ১০:৩০ টায় জাতীয় ভূমি সম্মেলন এবং ভূমি মন্ত্রণালয়ের ৭টি উদ্যোগ উদ্বোধন করবেন। ভিজিট করুন: land.gov.bd|,0,1,0,0,1,1,0,0,1,1,0,1,5.38,0,135
spam,‘আপনার সন্তান ও আগামী প্রজন্ম|,0,1,0,0,0,0,0,0,0,0,0,0,4.8,0,26
spam,জ্বালানি সাশ্রয় হোক তার জন্য'।|,0,1,0,0,0,0,0,0,0,0,0,0,4.8,0,27
spam,"-হাইড্রোকার্বন ইউনিট, জ্বালানি ও খনিজ সম্পদ বিভাগ।|",0,1,0,0,0,0,0,0,0,0,0,0,5.86,0,45
spam,“১৭ মার্চ ২০২৩ জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান এঁর ১০৩তম জন্মবার্ষিকী ও জাতীয় শিশু দিবসের শুভেচ্ছা-মহিলা ও শিশু বিষয়ক মন্ত্রণালয়”।|,0,1,0,0,0,0,0,0,1,1,0,1,5.38,0,118
spam,রঙ বাংলাদেশ ও সাদাকালো-র ভাউচারে ২৫%ছাড়|,0,1,0,0,0,0,0,0,0,0,0,0,5.33,0,35
spam,"হাই ভোল্টেজ ম্যাচে রিয়াল-ইন্টার,বাফার ফ্রি দেখতে - cutt.ly/YW4f6Wb|",0,1,1,0,1,0,0,0,0,0,0,0,7.71,0,60
spam,নীতি নাকি ক্যারিয়ার? জানতে দেখুন নিষিদ্ধ ফল Binge-এ! cutt.ly/6W1zgR4|,0,1,0,0,1,0,0,0,0,0,0,0,6.11,0,61
spam,দেখুন সাড়া জাগানো থ্রিলার ওয়েব সিরিজ সদরঘাটের টাইগার cutt.ly/mWKUZTx|,0,1,0,0,1,0,0,0,0,0,0,0,6.44,0,61
spam,*213*2843# ডায়াল করে জানুন সেলস/মার্কেটিং চাকুরীর খবর চার্জ ২.৬৭ টাকা/দিন|,0,1,0,0,0,1,0,0,1,0,0,1,5.8,0,65
spam,ফিফা বিশ্বকাপ উপলক্ষে লুফে নিন সুলতান'স ডাইন অ্যাপসে ১৫% ডিসকাউন্ট যেকোনো অর্ডারে সর্বোচ্চ ৫২৫ টাকা !!|,0,1,0,0,0,1,0,0,1,0,1,0,5.53,0,88
spam,"দারাজ ইদ সেলে লুফে নিন ২০% পর্যন্ত ক্যাশব্যাক নগদ/বিকাশে, সাথে আছে মেগা ডিলস, হট ডিলস, মিস্ট্রি বক্স > https://click.daraz.com.bd/e/_CY9njh|",0,1,1,1,1,0,0,0,0,1,1,0,5.94,0,122
spam,"FastExGo নতুন শপে স্বাগতম,|",0,1,0,0,1,0,0,0,0,0,0,0,5.5,0,24
spam,সোফা কাভার সহ ঘর সাজানো সকল পন্যের উপর থাকছে বিশাল মূল্য ছাড় !!!|,0,1,0,0,0,0,0,0,0,0,1,0,4.08,0,53
spam,"সেন্ট্রাল প্লাজা,Ctg.Call: 01329658739|",1,1,0,0,1,0,1,0,0,0,0,0,11.0,0,37
spam,আপনার ঈদ কেনাকাটা হোক নিশ্চিত ও নিরাপদ! Essentials ও Ophelia এর ঈদ কালেকশন এখন সকল শো-রুমে ও essentialsshop.com.bd তে Call:01797527238|,1,1,0,0,1,0,1,0,0,1,0,0,5.5,0,116
spam,রবি অ্যাপে ১৫০টাকা পর্যন্ত মেগা ক্যাশব্যাক। কিনতে ক্লিক cutt.ly/rco|,0,1,0,0,1,1,0,0,1,0,0,0,6.22,0,60
spam,মনা খারাপ!! পছন্দের গান খুজে পেতে ডায়াল করুন|,0,1,0,0,0,0,0,0,0,0,1,0,4.38,0,38
spam,"IDP's Biggest Education Roadshow in Chattogram today! মিট করুন ৪৫ টিরও বেশি বিশ্ববিদ্যালয়ের (Australia, Canada, UK & USA) সাথে at Radisson Blu Chattogram Bay View আজ সকাল ১১টা থেকে সন্ধ্যা ৬টা পর্যন্ত। Sign up: http://ow.ly/2BAY50N8JCL বা কল করুন 01970082082_IDP Education|",1,1,1,1,1,0,1,0,1,1,1,0,5.62,0,234
spam,"হ্যালো .,কানাডিয়ান ইউনিভার্সিটি তে আপনার ভর্তি বিষয়ে আমার সাথে আজ কে অ্যাপয়েন্টমেন্ট আছে৷ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram.কোন প্রশ্ন থাকলে নক করুন, https://rrj.nu/2W5Oty1Eশারমিন, GIC Education.|",0,1,1,1,1,0,0,0,0,0,1,0,6.46,0,196
spam,"প্রিয় ., 
মিঃ তাহমিদুল ৩০০০০CAD স্কলারশিপসহ কানাডার Lakehead University তে ভর্তি হয়েছে৷
https://rrj.nu/VucpYxnb 

আপনিও স্কলারশিপসহ ভর্তি হতে চাইলে আগামিকাল 3pm-5pm এর মধ্যে আমাদের অফিসে আসতে ভুলবেন না৷ 

ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram.
GIC Education. |",0,1,1,1,1,1,0,0,1,1,1,0,6.11,0,247
spam,"অভিনন্দন .!
আপনার প্রোফাইলটি কানাডিয়ান ইউনিভার্সিটিতে ভর্তির জন্য প্রি-সিলেক্টেড হয়েছে৷ 

মিঃ রাফির মতো আপনিও পেতে পারেন ৪০০০০ CAD পর্যন্ত স্কলারশিপসহ কানাডিয়ান ইউনিভার্সিটি ভর্তি হবার সুযোগ৷ 
https://rrj.nu/kFGj26Cd 
পরবর্তী প্রসেস শুরু করতে আমাদের সাথে দেখা করুন ১০ জানুয়ারী, 3pm-5pm এর মধ্যে৷ 

ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram.
GIC Education. |",1,1,1,1,1,0,0,0,1,1,1,1,6.2,1,328
spam,"তুরষ্কের বিখ্যাত Aygaz LPG এখন আপনার এলাকায়।
অর্ডার করুন- 09612090909
StopAd? SMS BVZI to 21242|",1,1,1,0,1,0,1,0,0,0,0,1,5.27,1,85
spam,"উপহার 2500 টাকা পেয়েছেন, চেক 213*26544#|",1,1,0,0,0,1,0,0,0,0,0,1,5.17,1,35
ham,"প্রমোশনাল এসমএস না চাইলে *৭# ডায়াল করে চালু করুন ডু নট ডিসটার্ব সেবা, অন্যথায় চালু না করার অনুরোধ করা হলো : বিটিআরসি|",0,1,0,0,0,0,0,0,0,1,0,1,4.33,0,96
spam,"৩৬%পর্যন্ত ছাড়ে বাবুর ডায়াপার
নগদ-এ৳৭৫ক্যাশব্যাক
T&C
chdl.co/nYSDqvCC|",0,1,0,0,1,0,0,0,0,0,0,0,8.29,0,67
spam,"মূল্যছাড়ে
শাক-সবজি
মাছ-মাংস
চাল-ডাল
ডিম-তেল
স্ন্যাকস
chdl.co/nY3qqtgf|",0,1,0,0,1,0,0,0,0,0,0,0,8.14,0,70
spam,"আসসালামু আলাইকুম।

চট্রগ্রামে আননিসা গ্যালারির ২য় শোরুম উদ্বোধন উপলক্ষে আকর্ষণীয় ছাড় এবং উপহার পেতে চলে আসুন আমাদের আউটলেট এ।

গ্র্যান্ড ওপেনিং: ১৭/১২/২০২২। সকালঃ ১১টা। সপ: A2 , লেভেল: 3, বালি আর্কেড, চকবাজার, চট্রগ্রাম।
Helpline: 01630536530
www.annisagallerybd.com|",1,1,0,1,1,1,1,0,1,0,0,1,6.11,0,238
spam,আপনার BondhuShondan IVR_Daily সার্ভিসটির সাবস্ক্রিপশন সম্পন্ন করতে দয়া করে এই 123 টি এসএমএস এ পাঠান।|,0,1,1,0,1,0,0,0,0,0,0,0,5.67,0,87
spam,"[Pathao] বেশি অডার গরি জিতি লন কক্সবাজার ট্রিপ!
তাহলে আর দেরি কিসের? পাঠাও ফুড-এ মি লাইকি রেস্টুরেন্ট চকবাজার ব্রাঞ্চ থেকে বেশি বেশি অর্ডার করে জিতে নিন কক্সবাজার ট্রিপ! 
এখনই অর্ডার করুন: https://cutt.ly/J1xS6vD *শর্ত প্রযোজ্য|",0,1,0,1,1,0,0,0,0,1,1,0,5.29,0,196
spam,"৳৯৯ ডিম আজই শেষদিন
তেল ৳৯৫৯
Y25 কোডে ৳২৫ মূল্যের গিফট
Chaldal.com/FREE|",0,1,1,0,1,0,0,0,0,0,0,0,4.75,0,63
spam,"৩ জিবি ৯৮ টাকা, মেয়াদ ৩০ দিন। শুধুমাত্র মাইটেলিটক অ্যাপে।|",0,1,0,0,0,1,0,0,1,0,0,0,4.5,0,49
spam,এই ইদে ইবিএল কার্ডে উপভোগ করুন আকর্ষণীয় ট্র্যাভেল ও টুরিজম অফার! বিস্তারিত: https://ebl.com.bd/Eid-Offers-2023#travel শর্ত প্রযোজ্য|,0,1,0,1,1,1,0,0,0,0,1,1,7.07,0,118
spam,"কোরবানির জন্য পছন্দের পশুটি কিনুন নির্বিঘ্নে, আপনার ইবিএল কার্ড দিয়ে! বিস্তারিত জানতে ভিজিট করুন: https://ebl.com.bd/Eid-Offers-2023#cattle শর্ত প্রযোজ্য।|",0,1,0,1,1,1,0,0,0,0,1,1,7.35,0,139
ham,"প্রিয় আপু আসসালামু আলাইকুম। আগামী ২৩/১২/২০২২ কসবাউবি প্রথম রিইউনিয়ন অনুষ্ঠানে আপনাকে স্বাগতম। অনুষ্ঠানে যোগদানের জন্য আমাদের পাঠানো এই এসএমএস টি অবশ্যই সঙ্গে করে নিয়ে আসবেন। 
বিঃদ্রঃ- কোন বাচ্চা ও অতিথি গ্রহণযোগ্য নয়।
ধন্যবাদ।|",0,1,0,0,0,1,0,0,1,1,0,1,5.61,0,196
ham,ইন শা আল্লাহ|,0,1,0,0,0,0,0,0,0,0,0,0,3.33,0,11
ham,মন খারাপ করিস না.... আমাদের সবার একসাথে আসবে ইনশাআল্লাহ|,0,1,0,0,0,0,0,0,0,0,1,0,4.78,0,48
ham,"কোভিড-১৯ ভ্যাকসিনঃ ফারিবা তাসনিয়া খান, ৩য় ডোজ গ্রহণের তারিখঃ ২১-০৪-২০২২, কেন্দ্রঃচট্টগ্রাম মেডিকেল কলেজ হাসপাতাল(টিকা কার্ড ডাউনলোড করে সঙ্গে নিয়ে আসতে হবে)|",1,1,0,0,0,0,0,0,1,0,0,1,6.24,1,139
spam,KFCপপকর্ন পিৎজা এখন সানডে স্পেশালে! ১টি কিনলে ১টি ফ্রি! pizzahutbd.com|,0,1,1,0,1,0,0,0,0,1,0,0,5.8,0,62
spam,প্রতিদিনের খবর এসএমএস এ পেতে ডায়াল করুন *26397*1# চার্জ ৳২.৬৭ দৈনিক|,1,1,0,0,0,0,0,0,1,0,0,1,4.82,1,58
spam,"ছবি, ভিডিও, মিউজিক- মোবাইলের সব ডাটার ব্যাকআপ রাখুন My Drive-এ। আজই ডাউনলোড করুন: https://cutt.ly/MyDrive|",0,1,0,1,1,0,0,0,0,0,1,0,5.79,0,93
ham,আমার কলেজ লাইফের ফ্রেন্ড।সম্ভব হলে হেল্প করিস তোরা।|,0,1,0,0,0,0,0,0,0,0,0,0,5.25,0,45
ham,Facebook-এ দুই-ধাপ বিশিষ্ট যাচাইকরণের জন্য 799199 ব্যবহার করুন৷|,1,1,0,0,1,0,0,0,0,0,0,0,6.75,1,57
ham,আমাকেই এখনো একজনের পালা লাগে।আম্মু সকালে উঠে নাস্তা বানায়।আমার টিফিন রেডি করে দেয়।তারপর স্কুলে যায়।আর আমি ঘুম থেকে উঠে খালি রেডি হই।তাতেই আমার লেইট হয়ে যায়।|,0,1,0,0,0,0,0,0,0,1,0,0,4.81,0,132
spam,তোমায় যদি-বুশরা শাহরিয়ার গানটি Airteltune সেট করতে dial *22788*951#|,1,1,0,0,1,0,0,0,0,0,0,1,6.11,1,60
spam,প্রিয়জনের মুখে হাসি ফুটানোর বার্তা পেতে ডায়াল করুন *213*820# চার্জ ২.৬৭ টাকা/দিন|,0,1,0,0,0,1,0,0,1,0,0,1,5.33,0,70
spam,"আলী আকবর (মিন্টু) ভাইয়ের সালাম নিন, জনগনের সেবা করার সুযোগ দিন।|",0,1,0,0,0,0,0,0,0,0,0,0,4.45,0,54
spam,ESSENTIALS & OPHELIA এর সকল শোরুমে ন্যূনতম ৩০০০ টাকার পন্য ক্রয় করলেই পাচ্ছেন মেম্বারশিপ কার্ড! যে কার্ডে উপভোগ করবেন আজীবন 10% ছাড়!|,0,1,1,0,1,1,0,0,1,0,0,1,5.14,0,113
