type,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,word_length
spam,"ঢাকা গাউন্ডসেল এ স্বাগতম, আপনি জেনে আনন্দিত হবেন আমরা বাȁায় নতুন শো-রুম খুলেছি। এলখােন আপনারা
পাচ্ছেন 75% পযর্ন্ত ছাড়। আজই ঘুরে আসুন আমােদর শোরুম থেকে । ",0,1,0,0,0,0,0,0,0,1,0,0,4.84,128
ham,"বর বলেছে, ""পাহাড়ের রাণী """,0,1,0,0,0,0,0,0,0,0,0,0,4.5,21
ham,"আজ ১০টি বছর, পাপা তুমি নেই।",0,0,0,0,0,0,0,0,0,0,0,0,3.33,22
ham,এভাবে কি স্মার্ট বাংলাদেশের স্বপ্ন দেখা সম্ভব,0,0,0,0,0,0,0,0,0,0,0,0,5.57,39
ham,"আল্লাহ আমার ভাই সহ সকল মুদ্দারকে জান্নাতবাসী করেন,আমিন।",0,0,0,0,0,0,0,0,0,0,0,0,5.75,48
ham,বাংলাদেশ ক্রিকেটের এক কিংবদন্তির বিদায়,0,0,0,0,0,0,0,0,0,0,0,0,7.0,35
ham,"আমি মেঘ ছুড়ে দেই তোমারও আকাশে,,",0,0,0,0,0,0,0,0,0,0,1,0,4.17,27
ham,বুঝে নিও তুমি এই আমাকে ..,0,0,0,0,0,0,0,0,0,0,1,0,3.6,20
ham,মাহমুদউল্লাহ ভাই আপনিও একটা সংবাদ সম্মেলনের ডাক দিয়া হাল্কা কান্নাকাটি করে ফেলেন।,0,0,0,0,0,0,0,0,0,0,0,0,5.75,70
ham,কাজে দিয়া দিতেও পারে। তিনি আবার কারো কান্না সহ্য করতে পারেন না!,0,1,0,0,0,0,0,0,0,0,0,0,4.17,52
ham,"""তাকওয়ার অধিকারী লোকদের ধন-সম্পদের মালিক হওয়াতে কোনো দোষ নেই।""",0,1,0,0,0,1,0,0,0,0,0,0,5.56,54
ham,#NAME?,0,1,1,0,0,0,0,0,0,0,0,0,4.0,6
ham,স্রষ্টার সৃষ্টি কত সুন্দর । প্রশংসা একমাত্র তারই।,0,0,0,0,0,0,0,0,0,0,0,0,5.71,42
ham,ইদ মোবারক,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8
ham,"আপেল, মাল্টা বাড়িতে রেখে দিলে ৩-৪ মাসেও কেন কিছু হয়না? বিস্তারিতঃ- কিন্তু বাংলাদেশ কৃষি গবেষণা কাউন্সিলের পরিচালক কৃষিবিজ্ঞানী ড. মোহাম্মদ মনিরুল ইসলাম ডয়চে ভেলেকে বলেন, ‘‘ওই সিদ্ধান্ত ভুল ছিল৷ ফল-মূল এবং শাক-সবজি ফরমালিন দিয়ে সংরক্ষণ করা যায় না৷ আর সংরক্ষণের কোনো প্রমাণও পাওয়া যায়নি, যা হয়েছে তা ভ্রান্তি ছাড়া আর কিছুই নয়৷'' তিনি বলেন, ‘‘ফল মূল, শাক-সবজি এগুলো হলো ফাইবার৷ এখানে ফরমালিন দেয়ার কোনো সুযোগই নেই৷ কেউ যদি না বুঝে দেয়ও, তাহলেও কোনো কাজে আসবে না৷ সংরক্ষণে কোনো ভূমিকা রাখবে না৷ কারণ, এখানে কোনো প্রোটিন নেই৷ আমাদের দেশের মানুষের মধ্যে ব্যাপকভাবে ধারণা যে, ফল-মূল, শাক-সবজিতে ফরমালিন দেয়া হয়৷ এটা দুর্ভাগ্যজনক৷'' তিনি বলেন, ‘‘আমদানি করা আপেলে এক ধরনের এডিবল প্যারাফিন দেয়া হয়৷ এটা খাওয়ার যোগ্য৷ আমরা আপেল খাওয়ার পর এটা আবার একইভাবে বেরিয়ে আসবে৷ ফল-মূলে ৪০ ভাগ পানি থাকে৷ প্রতিদিন ওজন কমে ৫ থেকে ১০ গ্রাম৷ এখন একটি আপেলের প্রতিদিন যদি ৫ গ্রাম ওজন কমে তাহলে নিউজিল্যান্ড, অস্ট্রেলিয়া, ব্রাজিল থেকে আপেল আসতে সময় লাগে ২১ দিন, আসতে আসতেই হাড্ডিসার হয়ে যাবে৷ কেউ কিনবে না৷ আপনি-আমি যে আপেল খাই, অ্যামেরিকার প্রেসিডেন্ট ট্রাম্পও সেই একই আপেল খান৷ বিদেশে গেলে একটা আপেল, একটা মাল্টা নিয়ে আসবেন, দেড় বছরে কিছু হবে না৷ এটা হলো সায়েন্স৷ এটা এডিবল প্যারাফিন দিয়ে করা হয়৷ এখন ফলের খোসা দিয়ে কোটিং তৈরি করা হয়৷ আবার স্টিকার বের হয়েছে, যা ফলের ওপরে লাগানো থাকে, ওই রকম স্টিকার, যা দিয়ে আমের লাইফ দুই সপ্তাহ বাড়ানো যায়৷ এখানে বিভ্রান্ত হওয়ার কোনো সুযোগ নেই৷''",0,1,0,0,0,0,0,0,0,1,0,0,4.72,1127
ham,আমি জানিনা,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9
ham,"রাস্তার মেয়ে নাকি তোরা,,, জলদি চলে আসো",0,0,0,0,0,0,0,0,0,0,1,0,4.14,32
ham,জাস্ট ৪ টায় বলে বলে এখনো কেউ যদি আসতো!!!!,0,1,0,0,0,0,0,0,1,1,1,0,3.22,33
ham,আয় তোরা,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6
ham,আমি ফিনলে তে আছি,0,0,0,0,0,0,0,0,0,0,0,0,3.25,13
ham,আমি সবার আগে আসছি,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14
ham,জলদি চলে আসো,0,0,0,0,0,0,0,0,0,0,0,0,3.33,10
ham,এই পেট পেট বৃষ্টিতে কি করতাম,0,0,0,0,0,0,0,0,0,1,0,0,3.83,23
ham,আমি বের হচ্ছি,0,0,0,0,0,0,0,0,0,0,0,0,3.67,11
ham,আসতেছিস তোরা?,0,0,0,0,0,0,0,0,0,0,0,0,5.5,12
ham,ইন শা আল্লাহ,0,0,0,0,0,0,0,0,0,0,0,0,3.33,10
ham,"তাহলে রাতে যাইতে পারবা,সাহসী আছে",0,0,0,0,0,0,0,0,0,0,0,0,5.4,28
ham,হালিয়ার হতা হইদ্দে,0,0,0,0,0,0,0,0,0,0,0,0,5.33,16
ham,বিকেলে চলে যাইও,0,0,0,0,0,0,0,0,0,0,0,0,4.33,13
ham,"তোমরা এতগুলা কথা বললে,,,, ,,,,,একটা মেসেজ পিন পোস্ট করে রাখো,,,, যাতে আমরা সেটা দেখে আগাইতে পারি",0,0,0,0,0,0,0,0,0,0,1,0,4.25,81
ham,"আমি বলি শোন,তোমরা গরমে বের হও মানে শনিবার সকালে",0,0,0,0,0,0,0,0,0,0,0,0,4.22,39
ham,এরপর কেচ্ছু বললে মাইর খাবি,0,0,0,0,0,0,0,0,0,0,0,0,4.4,22
ham,যা তোদের জ্বালায় ডিপি চেইঞ্জ করলাম,0,0,0,0,0,0,0,0,0,0,0,0,4.83,29
ham,আমি কি ডিপি দিছিলাম সেটাই তো মনে নাই,0,0,0,0,0,0,0,0,0,0,0,0,3.62,29
ham,প্লেস ঠিক করছস?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,13
ham,আমি তো বিকেলে পারবো যে,0,0,0,0,0,0,0,0,0,0,0,0,3.6,18
ham,"তোমরা তো হিংসুক বান্ধুবি সব গুলা,,,,নাইলে এতোদিন কি আমি সুন্দর না হই থাকতাম?! তোমরা মেরিন সিটি মেগা শপিং কমপ্লেক্স থেকে লুকিয়ে লুকিয়ে সব কিনে কিনে মাখো আর সুন্দর হও,,,আমারে কিচ্ছু জানাও না হুহ,,,",0,1,0,0,0,0,0,0,0,1,1,0,4.58,163
ham,"তোমরা কেউ আমার ভালো দেখতে চাও না,,, কেউ না,, কেউ না",0,0,0,0,0,0,0,0,0,1,1,0,3.27,41
ham,"ভার্সিটির শুরুতেও ছিলাম।এরপর আমার জীবনে ২য় প্রেমের ঢেউ আসলো,,, আর আমি আবার চদর ভদর হয়ে গেলাম",0,0,0,0,0,0,0,0,0,0,1,0,4.56,77
ham,"নিজেরা এই কয়দিন একটু প্র‍্যাকটিস করছ বলে আমাদের চোখে দেখতেছ না আর কি,,,",0,0,0,0,0,0,0,0,0,0,1,0,4.23,59
ham,"মানুষের দুর্বল জায়গায় আঘাত করা ঠিক না,,,",0,0,0,0,0,0,0,0,0,0,1,0,4.43,34
ham,যা রিলাক্স কর তীরা,0,0,0,0,0,0,0,0,0,0,0,0,3.75,15
ham,ডাইরেক্ট একশন তাইলে,0,0,0,0,0,0,0,0,0,0,0,0,5.67,17
ham,"আগে জামাই বললেই আমাদের কতো বকা,,",0,0,0,0,0,0,0,0,0,0,1,0,4.17,27
ham,নিজে এখন সেই সংসার করতেছে,0,0,0,0,0,0,0,0,0,0,0,0,4.2,21
ham,"চোখবন্ধ তুশিপু, পানি মুখে মাইশা, আরহান বাবু",0,0,0,0,0,0,0,0,0,0,0,0,5.0,37
ham,কয উনি প্রাইম মিনিস্টার। দেশ চালাইতে হবে,0,0,0,0,0,0,0,0,0,0,0,0,4.71,34
ham,সবাইকে পবিত্র ইদ-উল-আযহার শুভেচ্ছা,0,1,0,0,0,0,0,0,0,0,0,0,7.25,31
ham,আলহামদুলিল্লাহ শ্বশুর বাড়িতে প্রথম ঈদ,0,0,0,0,0,0,0,0,0,0,0,0,6.6,33
ham,সুন্দরবনের মধু কোনটা?,0,0,0,0,0,0,0,0,0,0,0,0,6.0,19
ham,জিনি ঐটা থাকে তোর ভাইয়ের কাছে?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,কাশির জন্য সরিষাটা ভালো না?,0,0,0,0,0,0,0,0,0,0,0,0,4.4,23
ham,মেয়ের জ্বর,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9
ham,সাবলীলভাবে করে নাই।কেমন জানি মেকি একটা ভাব আছে।,0,0,0,0,0,0,0,0,0,0,0,0,4.75,40
ham,কোনটা নিতাম বল,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12
ham,তাও তো ভাই করসে।আমরা তো গাধুনিগুলা ওই জায়গায় যাইতেও পারব না।,0,0,0,0,0,0,0,0,0,1,0,0,4.36,50
ham,চিল মার।ব্যাংকে ওয়াক ইন কাস্টমার আসে না?!ওদেরকে বলবি।এর বেশি আর কি করতে পারস?!,0,1,0,0,0,0,0,0,0,0,0,0,4.62,66
ham,অামিতো সরিষাটা অর্ডার দিছি।,0,0,0,0,0,0,0,0,0,0,0,0,5.75,24
ham,এপ্লাইড ফিজিক্সের,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16
ham,এটা যুগ যুগ ধরে নিয়ম চলে আসতেসে।,0,0,0,0,0,0,0,0,0,1,0,0,3.57,26
ham,গিয়ে ব্যাগ রাখি।ফ্রশ হই।সবার সাথে গল্প করি।চা খাই।তারপর আস্তে-ধীরে কাজ শুরু করি।,0,1,0,0,0,0,0,0,0,0,0,0,5.25,69
ham,লম্বা করে ছেলেটা,0,0,0,0,0,0,0,0,0,0,0,0,4.67,14
ham,উত্তরা ব্যাংকের নিয়ম হইল বরিবার ৯ টার ভিতর ব্যাংকে ঢুকা লাগে।বরিবার আমাদের সান্ডে মিটিং থাকে।,0,0,0,0,0,0,0,0,1,0,0,0,5.13,79
ham,একদম ভালো কাজ করসোস।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,ওই রিফাদের সাথে ফিজিক্স অলিম্পিয়াডে খাতা কাটতো যে,0,0,0,0,0,0,0,0,0,0,0,0,5.25,42
ham,এই ছেলেটা আনফ্রেন্ড করে দিসিল।এখন এড পাঠাইসে।এক্সেপ্ট করে আইডিতে এক্সেস দিয়ে একটা সারপ্রাইজ দিব?!,0,1,0,0,0,0,0,0,0,1,0,0,5.71,84
ham,তোরটা আমারও মনে থাকে না।,0,0,0,0,0,0,0,0,0,0,0,0,3.8,20
ham,কই গেসিল ছেলেটা?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,14
ham,কি দিয়ে বানাইছোস?,0,0,0,0,0,0,0,0,0,0,0,0,4.67,15
ham,"দেশের বাহিরে যারা যায় সবাই তো এরকম পড়ে।পুজা,চন্দ্রিমা এগুলারে দেখস নাই?!",0,1,0,0,0,0,0,0,0,0,0,0,5.27,62
ham,তোরটা আমারও মনে থাকে না।,0,0,0,0,0,0,0,0,0,0,0,0,3.8,20
ham,খাতুনগঞ্জে ৯ টা ৯:৩০ থেকে কাস্টমার আসা শুরু করে যে রাতের ৭ টা ৮ টায়ও আসে।পারে না ব্যাংকেই থেকে যায়।,0,1,0,0,0,0,0,0,1,1,0,0,3.85,80
ham,আমার পার্সেল আসছে না?!আমাকে বলতেসে যে এত্ত জামা কাপড় না কিনে আমাদেরকে খাওয়াইয়েন।সওয়াব পাবেন।আমি বলসি যে স্যার এত্ত সওয়াব দিয়ে আমি কি করব?!আপ্নারাও কিছু সওয়াব কামাই করেন।নাহয় মৃত্যুর পর দেখবেন আমি নাচতে নাচতে জান্নাতে ঢুকতেসি।আর আপ্নারা জান্নাতের দরজা ধরে দাঁড়ায় দাঁড়ায় কান্না করবেন।,0,1,0,0,0,0,0,0,0,1,0,0,5.37,240
ham,আমার টাকা দিয়ে আমি কি করব না করব তা নিয়ে মানুষের এত্ত আগ্রহ,0,0,0,0,0,1,0,0,0,1,0,0,3.62,47
ham,লিটল চিকন এগুলার বিয়েতেও তো যাই নাই।কিন্তু এগুলার যে বিয়ে হইসে ওটা মনে থাকে।,0,0,0,0,0,0,0,0,0,1,0,0,4.36,63
ham,আমি বলার পর বেটা পুরা চুপ,0,0,0,0,0,0,0,0,0,0,0,0,3.33,20
ham,আমি বলসি যে স্যার আপনি কি কি করেন এত্ত টাকা দিয়ে আমাকে একটু বলেন।আমিও ওগুলা করব আরকি।,0,0,0,0,0,1,0,0,0,1,0,0,3.94,69
ham,তোকে স্যালারি নিয়ে এক বেটা বলসিল না যে এত্ত টাকা দিয়ে কি করবি?,0,0,0,0,0,1,0,0,0,0,0,0,3.77,50
ham,মাকসুদ হয়তবা এখন ওর বউকে খুব প্রাউড ফিল করে বলে যে ভার্সিটি থাকতে ক্লাসের ২ টা মেয়ে ওকে অনেক ডিস্টার্ব করসিল।,0,0,0,0,0,0,0,0,1,0,0,0,4.19,89
ham,আমিও ঢিলার মত কথা বলতেসি,0,0,0,0,0,0,0,0,0,0,0,0,4.0,20
ham,ও আচ্ছা হ্যা ঠিকাসে তো,0,0,0,0,0,0,0,0,0,0,0,0,3.6,18
ham,তোদের ব্যাংক অনেক জোস তো,0,0,0,0,0,0,0,0,0,0,0,0,4.0,20
ham,মাকসুদ কিন্তু আমাদের এগুলাতে মনে মনে অনেক খুশি হইত।,0,0,0,0,0,0,0,0,0,1,0,0,4.67,43
ham, দেখ না কি পরিমাণ হাস্যকর লেভেলের উপস্থাপনা করস,0,0,0,0,0,0,0,0,0,0,0,0,4.88,39
ham,এখন আমাদেরকে পাত্তা দিবে না,0,0,0,0,0,0,0,0,0,0,0,0,4.6,23
ham,মনে হয় তোর ম্যানেজার তোর এই ছুটিটা PD কে জানায় নাই।সেজন্য অফিশিয়ালি তোর সবকিছু বাকিদের মতো চলতেসে,0,0,1,0,1,0,0,0,0,1,0,0,4.71,81
ham,"এই লোকটা কোন স্টুডেন্টের মোবাইল টিপতেসে আল্লায় জানে।
",0,0,0,0,0,0,0,0,0,0,0,0,5.5,46
ham,শুন জিবি ইনচার্জ তেমন রিস্কি কাজ না।ক্যাশ ইনচার্জ হইলে ভয় পাওয়ার কথা ছিল।জিবিতে জাস্ট কাজের প্রেশার বেশি।কাজ শেষ হইতে চায় না জিবির।,0,0,0,0,0,0,0,0,0,1,0,0,4.82,110
ham,একবার সে আমার স্ট্যাটিস্টিক্স খাতা চাইসিল। এটাকে বলসিলাম আমাদেরকে ফেইসবুকে এড দিলে আমরা খাতা দিব।নাহয় দিব না।কি বেয়াদ্দপ ছিলাম আমরা ২ টা।,0,0,0,0,0,0,0,0,1,1,0,0,5.09,116
ham,Bank Company Act আছে না?!যে কোনো ব্যাংক চাইলেই নিজের মত করে আইন বানায় চলতে পারে না।,0,1,0,0,1,0,0,0,0,0,0,0,4.06,68
ham,আর বাংলাদেশ ব্যাংক আছে না?!এই কাজ করলে বাংলাদেশ ব্যাংক থেকেই তো ছ্যাচা খাবে একটা।,0,1,0,0,0,0,0,0,0,1,0,0,4.64,68
ham,ওই শ্রাবন্তী কই থাকে কি করে কেউ জানস?!,0,1,0,0,0,0,0,0,0,0,0,0,3.62,31
ham,এগুলা যদি জানিতে পারে আমাদেরকে কি ভাববে ভেবে দেখ।,0,0,0,0,0,0,0,0,0,0,0,0,4.44,41
ham,তোরা এত্ত নেগেটিভলি কেন নিচ্ছস ব্যাপারটা?ও দেশের বাজারকে বিদেশে উপস্থাপন করতেসে।,0,0,0,0,0,0,0,0,0,0,0,0,6.18,70
ham, ওদের সব কিছু তো ফেইসবুকে দেয়। একটা দেয় না মনে হয়,0,0,0,0,0,0,0,0,0,1,0,0,3.36,38
ham,হ্যা।বোনাস গুলা জাস্ট বেসিক স্যালারিটা দেয়।,0,0,0,0,0,0,0,0,0,0,0,0,6.0,38
ham,আমাদের সাথে হেড অফিসে সফটওয়্যার ডিপার্টমেন্ট বা আইটি ডিপার্টমেন্টে যারা আছে ওরা যেই আফসোস করে।যখন দেখে আমরা বিল নিচ্ছি।,0,0,0,0,0,0,0,0,0,0,0,0,5.21,101
ham,আরেহ নাহ।এত্তটাও সেস্রা হয় না কোনো প্রতিষ্ঠান।,0,0,0,0,0,0,0,0,0,0,0,0,5.43,40
ham,আর কনফারমেশনের পরে গ্রেড চেইঞ্জ হয়ে স্যালারি বাড়ে,0,0,0,0,0,0,0,0,0,0,0,0,5.25,42
ham,অনেক ব্যাংকে গ্রেড চেইঞ্জ হয় না।জাস্ট স্যালারি বাড়ে,0,0,0,0,0,0,0,0,0,0,0,0,5.38,44
ham,কিন্তু কোনো প্রতিষ্ঠানেই শুধু বেসিক স্যালারি দাওয়ার কোনো নিয়ম নাই।সেটা হোক প্রবিশন পিরিওডে।,0,0,0,0,0,0,0,0,0,1,0,0,5.92,79
ham,"কোনো ব্যাংকেই প্রবিশনে শুধু বেসিক স্যালারি দেয় না।বেসিকের সাথে মেডিকেল এলাউয়েন্স,হোম রেন্ট ব্লা ব্লা সব যোগ হয়।",0,0,0,0,0,0,0,0,0,1,0,0,5.41,95
ham,শুধু বেসিক দাওয়ার নিয়মই নাই।,0,0,0,0,0,0,0,0,0,0,0,0,4.6,24
ham,ওবুক পেয়েও গেসোস?!আমাদের এটা নিয়ে আজকে মাত্র মিটিং করসে।কালকে বা পরশু দিতে পারে।,0,1,0,0,0,0,0,0,0,0,0,0,4.92,68
ham,শুন না।আজকে বিকালে নাকি আমাদের ব্যাংকের ম্যানেজমেন্ট ফুটবল বোনাসের সার্কুলার নিয়ে মিটিং করসে।,0,0,0,0,0,0,0,0,0,0,0,0,6.08,81
ham,ও আচ্ছা।উত্তরাতে মনে হয় দেখলাম যেই বছরের প্রফিট বোনাস ওই বছর ৬ মাস সার্ভিসে থাকা লাগবে।তাহলে পাবে।,0,0,0,0,0,0,0,0,0,0,0,0,4.65,82
ham,তোদেরটার কোনো খবর পাইসোস এখনো?!,0,1,0,0,0,1,0,0,0,0,0,0,5.0,27
ham,ওই আমার পার্সেল আজকে দিবে।তুই কি বিকাশ আজকে করতে পারবি?!নাহয় আমার অন্য কারো থেকে ম্যানেজ করা লাগবে।,0,1,0,0,0,0,0,0,0,1,0,0,4.65,83
ham,তোরা পাস নাই?,0,0,0,0,0,0,0,0,0,0,0,0,3.33,11
ham,তুই ব্যাংকে জয়েন করসোস কবে?!পাস নাই কেন?!,0,1,0,0,0,0,0,0,0,0,0,0,4.43,35
ham,তোদের নারায়নগঞ্জে যেই জোস জোস কাপড় বিক্রি করে।তাও যেই কম দামে।তুই তো বাড়িতে গেলেও একসাথে অনেকগুলা কিনতে পারস।,0,0,0,0,0,0,0,0,0,1,0,0,4.94,92
ham,এই বোনাস গুলা পাইলেও তো কাজে দিত এখন।,0,0,0,0,0,1,0,0,0,0,0,0,3.62,30
ham,সার্ভিসের ৬ মাস হইলেই তো পায়,0,0,0,0,0,0,0,0,0,0,0,0,3.83,23
ham,অনেকগুলা দোকান আছে খুচরা বিক্রি করে,0,0,0,0,0,0,0,0,0,0,0,0,5.0,30
ham,কোন কোন ব্যাংকে দিসে জানস?!,0,1,0,0,0,0,0,0,0,1,0,0,4.2,23
ham,শুনসি তো দিবে।এখনো তো কোনো সাড়াশব্দ নাই।তোদেরকে দেয় নাই এখনো?!,0,1,0,0,0,0,0,0,0,1,0,0,4.9,53
ham,নারায়নগঞ্জের একটা মেয়ে ব্লগার আছে।ওর ভিডিওতে আমি দেখি।৩০০ টাকা থেকে শুরু থ্রিপিসের দাম।মোটামুটি ৫০০ টাকা হইলে যেই জোস জোস সুতির থ্রিপিস।,0,0,0,0,0,1,0,0,1,1,0,0,5.33,116
ham,IFIC র MD নাকি বুলশিট বলে কাগজ বাতাসে উড়ায় দিসে।,0,0,1,0,1,0,0,0,0,0,0,0,3.8,39
ham,ঢাকা থেকে নেস কেন তুই?!,0,1,0,0,0,0,0,0,0,0,0,0,3.4,19
ham,৪ টা দিসে যে ওটা মনে হয় প্রফিট বোনাস দিসে।,0,0,0,0,0,0,0,0,1,1,0,0,3.2,33
ham,আমি বৃহস্পতিবার সেকেন্ড স্যারকে বলতেসিলাম যে ব্যাংকারদের কপাল হইল কাজ করে কোটি কোটি টাকা নিয়ে।অথচ নিজেরা ফকির।,0,0,0,0,0,1,0,0,0,1,0,0,5.41,94
ham,মানুষের মনে হয় ধারণা যে ব্যাংকে যারা জব করে ব্যাংকের সব টাকা পয়সা তাদের।,0,0,0,0,0,1,0,0,0,0,0,0,4.14,59
ham,ব্যাংকে জব করস তাও তোর টাকা ধার নেওয়া লাগে,0,0,0,0,0,1,0,0,0,0,0,0,3.78,34
ham,আমি যেই পেইজে অর্ডার দিসি ওই পেইজ থেকে আগেও ড্রেস নিসিলাম।খারাপ হয় নাই।তাই এবারও সাহস করে অর্ডার দিসি।আর আমার পায়ে ব্যাথা পাইসি।হাটতে কষ্ট হয়।তাই এবার মার্কেটেও যাইতে ইচ্ছা করতেসে না।,0,0,0,0,0,1,0,0,0,1,0,0,4.93,154
ham,ধুরো।আর হিসাব করতে পারব না।যা পাই তুই হিসাব করে আমাকে npsb করে দে।,0,0,0,0,1,1,0,0,0,1,0,0,3.92,54
ham,হায়রে ঢং,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7
ham,বেইজ্জত করতে বলি নাই তো।এগুলা পুরা হাস্যকর বানায় ফেলসে এটাকে।আমার এই জিনিসটা অনেক ভয় লাগে কেমন কষ্ট হবে আমার।,0,0,0,0,0,0,0,0,0,0,0,0,4.63,91
ham,কত্তগুলা টাকা চলে আসছে।২ টা জামাতেই আমার সাড়ে ছয় হাজারের উপর কস্টিং চলে আসছে।আরো কুরিয়ার চার্জ।,0,0,0,0,0,1,0,0,1,1,0,0,4.81,80
ham,আমার টাকা পয়সা দিবি না?!অনলাইনে ঈদের জামা কাপড় অর্ডার দিয়ে বসে আছি।টাকা শর্ট পড়সে।,0,1,0,0,0,1,0,0,0,0,0,0,4.64,69
ham,আমি অর্ডার দিয়ে ফেলসি তো।পেমেন্ট হচ্ছে ক্যাশ অন ডেলিভারি।আমি টাকা ধার করসি।আম্মু থেকে করসি।আমার একাউন্টে কিছু ছিল।আর তুই দিবি যে ওগুলা।পারলে তুইও কিছু ধার দে।,0,0,0,0,0,1,0,0,0,1,0,0,5.08,134
ham,যেই সুন্দর জামাগুলা।আমি লোভ সামলায় একটা অর্ডার করলে পারতাম।,0,0,0,0,0,0,0,0,0,0,0,0,5.44,51
ham,তাইলে কোল্ড কফি ২৮০?!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,18
ham,প্রথমবার বেটা আমাকে ২০ টাকার নোট একটা আর ১০ টাকার নোট একটা দিসিল।পরেরবার বিল দিতে গিয়ে আমি ৫০ টাকার নোট কতগুলার সাথে ওগুলা আবার বেটাকে দিয়ে দিসি।,0,0,0,0,0,1,0,0,1,1,0,0,4.33,119
ham,প্রথমবার বিল কত দিসিলাম?!,0,1,0,0,0,0,0,0,0,0,0,0,5.0,22
ham,ক্যাপাচিনো ২ শ কত করে জানি ছিল,0,0,0,0,0,0,0,0,0,0,0,0,3.43,24
ham,প্রথমবার বিল কত দিসিলাম এটা বল,0,0,0,0,0,0,0,0,0,0,0,0,4.17,25
ham,তারপরে আবার কেটুর জন্য কোল্ড কফি দিসি ২৭০ টাকা।এটা মনে আছে খালি।,0,0,0,0,0,1,0,0,1,0,0,0,4.25,53
ham,ভাংতি কত টাকা ওটা মনে পড়তেসে না।,0,0,0,0,0,1,0,0,0,0,0,0,3.57,26
ham,হিসাব ভুল হচ্ছে।প্রথমবারেই তো ১৩ শ কত টাকা বিল দিসি।,0,0,0,0,0,1,0,0,0,0,0,0,4.1,43
ham,৭৫০ ক্যাম্নে?!,0,1,0,0,0,0,0,0,0,0,0,0,5.5,13
ham,নিয়ে আসিও আজকে,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12
ham,আর না হয় শনিবার আমার অফ তখন দিয়ে আসলাম,0,0,0,0,0,0,0,0,0,0,0,0,3.33,30
ham,প্রথমবার বিল কত দিসিলাম?!,0,1,0,0,0,0,0,0,0,0,0,0,5.0,22
ham,আসসালামুয়ালাইকুম,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16
ham,চকবাজার আসা হয়?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,13
ham,তাহিয়া চকবাজার যায় কোচিং,0,0,0,0,0,0,0,0,0,0,0,0,5.25,21
ham,কোথা থেকে,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8
ham,এখন তো মাগরিবের নামাজ শেষ হতে হতে হতে ৭টা বাজে,0,0,0,0,0,0,0,0,1,1,0,0,3.7,37
ham,সন্ধ্যায় শুরু করবে বললো,0,0,0,0,0,0,0,0,0,0,0,0,5.0,20
ham,স্কুল থেকে ছুটি নিলাম,0,0,0,0,0,0,0,0,0,0,0,0,4.5,18
ham,"আমি ভাবতেছি কি করবো।যা বৃষ্টি, রোডে পানি",0,0,0,0,0,0,0,0,0,0,0,0,4.57,34
ham,ওই ৮টায় শেষ করে দিবে,0,0,0,0,0,0,0,0,1,0,0,0,3.2,16
ham,আসসালামুয়ালাইকুম আগামীকাল তানির অনুষ্ঠানে কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,7.5,46
ham,কোন রকম দিলাম। এতদূর জার্নি করে আমি ক্লান্ত হয়ে পড়তাম।,0,0,0,0,0,0,0,0,0,0,0,0,4.3,45
ham,মাশাল্লাহ। মা আর কি পড়বে।এবার তার পালা,0,0,0,0,0,0,0,0,0,0,0,0,4.29,32
ham,তুমি রেডি থাকিও,0,0,0,0,0,0,0,0,0,0,0,0,4.33,13
ham,তোর কেমন হলো?,0,0,0,0,0,0,0,0,0,0,0,0,3.33,11
ham,আমি আর জাকু ১১টা করে যাবো।তোর সুবিধা হলে তুই আয়,0,0,0,0,0,0,0,0,1,0,0,0,3.7,38
ham,সকালে যেতে পারবি সেদিন?,0,0,0,0,0,0,0,0,0,0,0,0,4.75,20
ham,"সোমবার তানির বাসায় যাবো আমরা(জাকু,মারজু,আমি)প্রমিকেও বলবো",0,1,0,0,0,0,0,0,0,0,0,0,8.0,52
ham,"ও, তুমি তো চট্টগ্রাম",0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,"আচ্ছা, ওয়েট",0,0,0,0,0,0,0,0,0,0,0,0,4.5,10
